borg	bgtyy	srcid	endyy	srcna	srcbr	prep	src0	src1	src12	src2	src3	src4	psrc4	org	cona	sysdat	usno
03103	104	228300000	102	接受補助建設支出	接受補助建設支出	1	06	005	005	07						1030324	BGT
03103	104	228301000	102	接受中央政府補助建設支出	接受中央政府補助建設支出	1	06	005	005	07	01					1030324	BGT
03103	104	228301001	102	陽明山臻愛樓神主牌工程		1	06	005	005	07	01					1030324	BGT
05111	105	213902001	092	100年度公立國中小校舍第1階段「詳細評估」	100年度公立國中小校舍第1階段「	1	5	002	002	04	02					1000707	BGT
05111	105	213902002	092	100年度補強設計審查點─三民國小	100年度補強設計審查點─三民國	1	5	002	002	04	02					1000707	BGT
05111	105	213902003	092	交通部院頒「道路交通秩序及交通安全改進方案」之「育	交通部院頒「道路交通秩序及交通	1	5	002	002	04	02					1000707	BGT
05113	105	227102098	104	鳥園大鳥籠水鳥池網籠更新工程履約爭議調解費	鳥園大鳥籠水鳥池網籠更新工程費	1	6	007	007	03	01		009			1040504	BGT
05113	105	227102099	104	非沙澳區整體規劃案	非沙澳區整體規劃案	1	6	007	007	03	01		006			1040504	BGT
05113	105	227102100	104	105年度臺北市立動物園發電機2,000kW備用電力相關工程	105年度臺北市立動物園發電機2,0	1	6	007	007	03	01		010			1040505	BGT
05113	105	227102101	104	全園各區廁所改善工程	全園各區廁所改善工程	1	6	007	007	03	01		002			1040505	BGT
05113	105	227102102	104	企鵝展示意象與管理介面更新工程(規劃)	企鵝展示意象與管理介面更新工程	1	6	007	007	03	01		005			1040505	BGT
03103	104	227102058	103	墓區整理遷置工程(景美第1公墓)	墓區整理遷置工程(景美第1公墓)	1	06	005	005	06	01		005			1030327	BGT
03103	104	227102059	103	第一殯儀館館區建物及圍牆等整修工程	第一殯儀館館區建物及圍牆等整修	1	06	005	005	06	01		006			1030327	BGT
03103	104	227102060	103	第二殯儀館遺體冷藏櫃汰換及增設工程	第二殯儀館遺體冷藏櫃汰換及增設	1	06	005	005	06	01		007			1030327	BGT
03103	104	227102061	103	第二殯儀館火化爐等汰換工程	第二殯儀館火化爐等汰換工程	1	06	005	005	06	01		008			1030327	BGT
03103	104	227102062	103	第二殯儀館館區銜接公共污水下水道工程	第二殯儀館館區銜接公共污水下水	1	06	005	005	06	01		009			1030327	BGT
03103	104	227102063	103	第一殯儀館禮廳天花板汰換工程	第一殯儀館禮廳天花板汰換工	1	06	005	005	06	01		010			1030624	BGT
03103	104	227102064	103	富德靈骨樓設施整修及油漆等工程	富德靈骨樓設施整修及油漆等工程	1	06	005	005	06	01		011			1030327	BGT
03103	104	227102065	103	富德靈骨樓貯骨櫃汰換工程	富德靈骨樓貯骨櫃汰換工程	1	06	005	005	06	01		012			1030327	BGT
03103	104	227102066	103	陽明山靈骨塔室內地坪及防水等工程	陽明山靈骨塔室內地坪及防水等工	1	06	005	005	06	01		013			1030327	BGT
03111	104	137102003	101	行政中心大樓民生用水塔防水處理工程分攤款	行政中心大樓民生用水塔防水處理	1	03	015	015	03	01					1030411	BGT
03111	104	137102004	101	行政中心大樓冷氣機二通閥汰換及控制工程分攤款	行政中心大樓冷氣機二通閥汰換及	1	03	015	015	03	01					1030411	BGT
03126	104	137102005	097	文山區政中心附屬大樓電梯更新分攤款	文山區政附屬大樓電梯更新分攤款	1	03	026	026	03	01		005			1030409	BGT
03126	104	137102006	097	文山區政中心附屬大樓頂樓防水工程分攤款	文山區政附屬大樓頂樓防水工程	1	03	026	026	03	01		004			1030409	BGT
03126	104	137102007	097	文山區政大樓冷凍空調更新工程-BF共用公共區分攤款	文山區政大樓冷凍空調更新-BF	1	03	026	026	03	01		006			1030410	BGT
03101	104	130303000	092	選舉業務	選舉業務	1	03	014	014	03	03					0970808	
03101	104	130303001	092	第12屆里長選舉	第12屆里長選舉	1	03	014	014	03	03					1020326	BGT
03101	104	130303002	092	第12屆市議員選舉	第12屆市議員選舉	1	03	014	014	03	03					1020326	BGT
03101	104	130303003	092	第6屆市長選舉	第6屆市長選舉	1	03	014	014	03	03					1020326	BGT
03111	104	137103000	092	交通及運輸設備	交通及運輸設備	1	03	015	015	03	03					1030417	BGT
03112	104	137103000	103	交通及運輸設備	交通及運輸設備	1	03	016	016	03	03					1030416	BGT
03113	104	137103000	092	交通及運輸設備	交通及運輸設備	1	03	017	017	03	03					1030416	BGT
03113	104	137102000	092	營建工程	營建工程	1	03	017	017	03	02					1030416	BGT
03113	104	137102001	100	行政中心一樓及頂樓綠美化維護分攤款	行政中心一樓及頂樓綠美化維護	1	03	017	017	03	02					1030416	BGT
03113	104	137102002	100	行政中心污水幹管漏水及停車場廁所修繕分攤款	行政中心污水幹管漏水及停車場費	1	03	017	017	03	02					0990419	BGT
03113	104	137102003	100	行政中心南北側樓梯漏水及壁癌修繕分攤款	行政中心南北側樓梯漏水修繕	1	03	017	017	03	02					0990419	BGT
03113	104	137102004	100	行政中心樓梯間磁磚更新工程分攤款	行政中心樓梯間磁磚更新工程	1	03	017	017	03	02					0990419	BGT
03113	104	137102005	100	行政中心樓梯扶手整修工程分攤款	行政中心樓梯扶手整修工程分攤款	1	03	017	017	03	02					1020508	BGT
03114	104	137103000	103	交通及運輸設備	交通及運輸設備	1	03	018	018	03	03					1030417	BGT
03115	104	137103000	092	交通及運輸設備	交通及運輸設備	1	03	019	019	03	03					1030414	BGT
03116	104	137103000	092	交通及運輸設備	交通及運輸設備	1	03	020	020	03	03					1030414	BGT
03121	104	137103000	092	交通及運輸設備	交通及運輸設備	1	03	021	021	03	03					1030416	BGT
03122	104	137103000	092	交通及運輸設備	交通及運輸設備	1	03	022	022	3	03					1030416	BGT
03124	104	137103000	092	交通及運輸設備	交通及運輸設備	1	03	024	024	03	02					1030409	BGT
03126	104	137103000	092	交通及運輸設備	交通及運輸設備	1	03	026	026	03	03					1030416	BGT
04101	104	140000000	092	財務支出	財務支出	1	04	001	001							0980409	BGT
04101	104	140100000	092	一般行政	一般行政	1	04	001	001	01						0980409	BGT
04101	104	140101000	092	行政管理	行政管理	1	04	001	001	01	01					0980409	BGT
04101	104	140101020	092	一般業務	一般業務	1	04	001	001	01	01					0970804	
04101	104	140101030	092	會計業務	會計業務	1	04	001	001	01	01					0970804	
04101	104	140101040	092	人事業務	人事業務	1	04	001	001	01	01					0970804	
04101	104	140101050	092	政風業務	政風業務	1	04	001	001	01	01					0970804	
04101	104	140101060	092	資訊管理	資訊管理	1	04	001	001	01	01					0970804	
04101	104	140200000	092	財政行政	財政管理	1	04	001	001	02						1030407	BGT
04101	104	140202000	092	電子資料處理	電子資料處理	1	04	001	001	02	02					1030404	BGT
04101	104	140201000	092	財政管理	財政管理	1	04	001	001	02	01					1030404	BGT
04101	104	140201030	092	菸酒暨稅務管理	菸酒暨稅務管理	1	04	001	001	02	01					1030404	BGT
04101	104	140201040	092	促參與開發業務	促參與開發業務	1	04	001	001	02	01					1030404	BGT
04101	104	140201050	092	公用財產管理	公用財產管理	1	04	001	001	02	01					1030404	BGT
04101	104	140201020	092	財務管理	財務管理	1	04	001	001	02	01					1030404	BGT
04101	104	140202030	094	稅務督導考核管理	稅務督導考核管理	1	4	001	001	02	02		003			0970804	
04101	104	140202020	092	資訊業務	資訊業務	1	04	001	001	02	02					1030404	BGT
04101	104	140202040	094	菸酒管理	菸酒管理	1	4	001	001	02	02		005			0970804	
04101	104	810000000	092	債務付息支出	債務付息支出	1	21	001	001							0970804	
04101	104	813700000	092	債務付息	債務付息	1	21	001	001	03						0970804	
04101	104	813701000	092	債務付息	債務付息	1	21	001	001	03	01					0970804	
04101	104	147100000	092	建築及設備	建築及設備	1	04	001	001	05						0970804	
04101	104	147102000	092	營建工程	營建工程	1	04	001	001	05	01					1010417	BGT
04101	104	147104000	092	其他設備	其他設備	1	04	001	001	05	02					1010417	BGT
04101	104	144100000	092	第一預備金	第一預備金	1	04	001	001	06						0990621	BGT
04101	104	144101000	092	第一預備金	第一預備金	1	04	001	001	06	01					0970804	
04101	104	140101010	092	人員維持費	人員維持費	1	04	001	001	01	01					0980409	BGT
04101	104	140201010	092	人員維持費	人員維持費	1	04	001	001	02	01					1030404	BGT
04101	104	140202010	092	人員維持費	人員維持費	1	04	001	001	02	02					1030404	BGT
04102	104	140000000	092	財務支出	財務支出	1	04	002	002							0970805	
04102	104	140100000	092	一般行政	一般行政	1	04	002	002	01						0970805	
04102	104	140101000	092	行政管理	行政管理	1	04	002	002	01	01					0970805	
04102	104	140101001	092	人員維持費	人員維持費	1	04	002	002	01	01					0970805	
04102	104	140101002	092	一般業務	一般業務	1	04	002	002	01	01					0970805	
04102	104	140101003	092	會計業務	會計業務	1	04	002	002	01	01					0970805	
04102	104	140101004	092	人事業務	人事業務	1	04	002	002	01	01					0970805	
04102	104	140101005	092	政風業務	政風業務	1	04	002	002	01	01					0970805	
04102	104	140101006	092	企劃服務業務	企劃服務業務	1	04	002	002	01	01					0970805	
04102	104	140101007	092	監察業務	監察業務	1	4	002	002	01	01					0970804	
04102	104	140200000	092	稅捐稽徵業務	稅捐稽徵業務	1	04	002	002	02						0970805	
04102	104	140201000	093	財產稅稽徵	財產稅稽徵	1	04	002	002	02	01					0970805	
04102	104	140201001	093	人員維持費	人員維持費	1	04	002	002	02	01					0970805	
04102	104	140201002	093	地價稅稽徵業務	地價稅稽徵業務	1	04	002	002	02	01					0970805	
04102	104	140201003	093	土地增值稅稽徵業務	土地增值稅稽徵業務	1	04	002	002	02	01					0970805	
04102	104	140202000	093	機會稅稽徵	機會稅稽徵	1	04	002	002	02	02					0970805	
04102	104	140202001	093	人員維持費	人員維持費	1	04	002	002	02	02					0970805	
04102	104	140202002	093	印花稅稽徵業務	印花稅稽徵業務	1	04	002	002	02	02					0970805	
04102	104	140203000	093	稅務管理	稅務管理	1	04	002	002	02	03					0970805	
04102	104	140203001	093	人員維持費	人員維持費	1	04	002	002	02	03					0970805	
04102	104	140203002	093	清理欠稅	清理欠稅	1	04	002	002	02	03					0970805	
04102	104	140204000	093	違章及行政救濟	違章及行政救濟	1	04	002	002	02	04					0970805	
04102	104	140204001	093	人員維持費	人員維持費	1	04	002	002	02	04					0970805	
04102	104	140204002	093	處理違章、查緝及行政救濟業務	處理違章、查緝及行政救濟業務	1	04	002	002	02	04					0970805	
04102	104	140205000	093	電子處理資料	電子處理資料	1	04	002	002	02	05					0970805	
04102	104	140205001	093	人員維持費	人員維持費	1	04	002	002	02	05					0970805	
04102	104	140205002	093	資訊業務	資訊業務	1	04	002	002	02	05					0970805	
04102	104	140205003	092	普查業務	普查業務	1	4	002	002	02	05					0970804	
04102	104	147100000	092	建築及設備	建築及設備	1	04	002	002	03						0970805	
04102	104	147102000	092	營建工程	營建工程	1	04	002	002	03	02					1010412	BGT
04102	104	147104000	092	其他設備	其他設備	1	04	002	002	03	04					1020508	BGT
04102	104	147102001	097	總處辦公大樓搬遷室內裝修工程委託規劃設計監造	總處辦公大樓搬遷委託規劃設計	1	04	002	002	03	02					1000516	BGT
04102	104	147102002	097	分處辦公廳舍空調系統汰換工程	分處辦公廳舍空調系統汰換工程	1	04	002	002	03	02					1000510	BGT
04102	104	147102003	094	配合桂林大樓電梯更新工程	配合桂林大樓電梯更新工程	1	4	002	002	03	01					0970805	
04102	104	147102004	094	配合松江大樓屋頂防漏工程	配合松江大樓屋頂防漏工程	1	4	002	002	03	01		003			0980309	BGT
04102	104	147102005	098	配合文山區政大樓分設電錶裝置工程	配合文山區政大樓分設電錶裝置程	1	4	002	002	03	01		004			0980309	BGT
04102	104	147102006	098	配合文山區政大樓空調冰水主機更新工程	配合文山區政大樓空調冰水主機程	1	4	002	002	03	01		005			0980309	BGT
04102	104	147102007	098	配合各行政中心修繕工程	配合各行政中心修繕工程	1	04	002	002	03	02		001			0980318	BGT
04102	104	147102008	098	辦公環境整修工程	辦公環境整修工程	1	04	002	002	03	02		002			1020423	BGT
04102	104	147102009	098	配合大同區行政中心設置哺乳室工程	配合大同區行政中心設置哺乳室工	1	4	002	002	03	01					0970805	
04102	104	147104001	094	汰換及新購電腦設備	汰換及新購電腦設備	1	4	002	002	03	03					0970804	
04102	104	147104002	094	其他	其他	1	4	002	002	03	03					0970804	
04102	104	147104003	093	其他	其他	1	4	002	002	03	02					0970804	
04102	104	147104004	092	88年度擴充電腦設備(五年租購)	88年度擴充電腦設備(五年租購)	1	4	002	002	04	02					0970804	
04102	104	147104005	092	89年度擴充電腦設備(五年租購)	89年度擴充電腦設備(五年租購)	1	4	002	002	04	02					0970804	
04102	104	147104006	092	90年度擴充電腦設備(三年租購)	90年度擴充電腦設備(三年租購)	1	4	002	002	04	02					0970804	
04102	104	147104007	092	其他	其他	1	4	002	002	04	02					0970804	
04102	104	147102010	098	永樂市場大樓7樓檔案室搬遷及裝修工程	永樂市場大樓7樓檔案室搬遷及裝	1	4	002	002	03	01		002			0970820	BGT
04102	104	147102011	092	總處用電系統改善工程	總處用電系統改善工程	1	4	002	002	04	01					0970804	
04102	104	147102012	092	士林分處辦公室整修工程	士林分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	104	147102013	092	大安分處廁所及茶水間地磚汰換工程	大安分處廁所及茶水間地磚汰換工	1	4	002	002	04	01					0970804	
04102	104	147102014	092	士林分處廁所整修工程	士林分處廁所整修工程	1	4	002	002	04	01					0970804	
04102	104	147102015	092	中北分處辦公室整修工程	中北分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	104	147102016	092	中南分處辦公室整修工程	中南分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	104	147102017	092	南港分處辦公室整修工程	南港分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	104	147102018	092	松山分處辦公室整修工程	松山分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	104	147102019	092	內湖分處辦公室整修工程	內湖分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	104	147102020	092	總處辦公室調整整修工程	總處辦公室調整整修工程	1	4	002	002	04	01					0970804	
04102	104	140201004	093	房屋稅稽徵業務	房屋稅稽徵業務	1	04	002	002	02	01					0970805	
04102	104	140201005	093	契稅稽徵業務	契稅稽徵業務	1	04	002	002	02	01					0970805	
04102	104	140202003	093	娛樂稅稽徵業務	娛樂稅稽徵業務	1	04	002	002	02	02					0970805	
04102	104	140202004	093	使用牌照稅稽徵業務	使用牌照稅稽徵業務	1	04	002	002	02	02					0970805	
04102	104	140203003	093	管理業務	管理業務	1	04	002	002	02	03					0970805	
04101	104	140202050	094	臺北市經濟發展委員會	臺北市經濟發展委員會	1	4	001	001	02	02		004			0970804	
04101	104	820000000	000	還本付息事務支出	還本付息事務支出	1	22	001	001							0970804	
04101	104	823800000	000	債務管理	債務管理	1	22	001	001	04						0970804	
04101	104	823801000	000	債務管理	債務管理	1	22	001	001	04	01					0970804	
04101	104	147102001	092	地下街整修工程	地下街整修工程	1	04	001	001	05	01		001			1030409	BGT
04101	104	147102002	092	地下街電扶梯踏階破裂開關	地下街電扶梯踏階破裂開關	1	04	001	001	05	01		010			1010813	BGT
04101	104	147102003	102	中山地下街及東區地下街電力備援轉供工程	中山地下街及東區地下街電力備援	1	04	001	001	05	01		011			1010801	BGT
04101	104	147102004	092	中山地下街M14空調水泵浦重置工程	中山地下街M14空調水泵浦重置工	1	04	001	001	05	01		009			1010804	BGT
04101	104	143900000	096	接受補助業務支出	接受補助業務支出	1	04	001	001	07						1010417	BGT
04101	104	143901000	092	接受中央政府補助業務支出	接受中央政府補助業務支出	1	04	001	001	07	01					0970804	
04101	104	147102005	092	檔案庫房修建工程	檔案庫房修建工程	1	04	001	001	05	01		006			1000401	BGT
04101	104	147102006	092	中山地下街電梯重置工程	中山地下街電梯重置工程	1	04	001	001	05	01		001			1000401	BGT
04101	104	147102007	092	中山地下街出入口屋頂更新工程	中山地下街出入口屋頂更新工程	1	04	001	001	05	01		012			1000401	BGT
04101	104	147102008	092	中山地下街M14冰水主機重置工程	中山地下街M14冰水主機重置工程	1	04	001	001	05	01		010			1000401	BGT
04101	104	147102009	092	中山地下街側牆間接照明玻璃改善工程	中山地下街側牆間接照明玻璃改善	1	04	001	001	05	01		013			1000401	BGT
04101	104	147102010	092	東區及中山地下街部分無障礙土建設施改善工程	東區及中山地下街無障礙設施	1	04	001	001	05	01		008			1000401	BGT
04101	104	147102011	092	西門地下街智慧圖書館空調改善工程	西門地下街智慧圖書館空調改善	1	04	001	001	05	01		008			1000401	BGT
04101	104	143902000	092	接受中央各部會補助業務支出	接受中央各部會補助業務支出	1	04	001	001	07	02					0970804	
04101	104	143902001	092	辦理私劣菸品稽查及取締	辦理私劣菸品稽查及取締	1	04	001	001	07	02					0970804	
04101	104	143902002	092	辦理96查緝私劣菸品業務	辦理96查緝私劣菸品業務	1	4	001	001	07	02					0970804	
04101	104	143901001	092	臺北市轄區內土地開發價值評估與財務計畫方案	臺北市轄區內土地開發價值評估	1	04	001	001	07	01		001			1010719	BGT
04101	104	148300000	096	接受補助建設支出	接受補助建設支出	1	04	001	001	08						1010417	BGT
04101	104	147102012	092	中山地下街展示牌重置工程	中山地下街展示牌重置工程	1	04	001	001	05	01		009			1000401	BGT
04101	104	147102013	092	中山地下街水景廣場改善工程	中山地下街水景廣場改善工程	1	04	001	001	05	01		011			1000401	BGT
04101	104	147102014	092	拆除窳陋公有房地暨設置簡易運動設施及綠美化工程	拆除窳陋公有房地暨設置簡易運動	1	4	001	001	05	01		001			0980415	BGT
04101	104	140202060	094	金融管理	金融管理	1	4	001	001	02	02		006			0980410	BGT
04101	104	147102015	092	檔案庫房修建工程	檔案庫房修建工程	1	04	001	001	05	01		007			1000401	BGT
04101	104	147102016	092	東區地下街龍門廣場休憩椅改善工程	東區地下街龍門廣場休憩椅改善工	1	4	001	001	05	01		008			0980415	BGT
04101	104	147102017	092	東區地下街地下室暫時卸貨區地坪改善工程	東區地下街地下室暫時卸貨區地程	1	4	001	001	05	02		009			0980511	BGT
04101	104	147102018	092	西門地下街防火門電磁扣改善工程	西門地下街防火門電磁扣改善工程	1	4	001	001	05	02		010			0980415	BGT
04101	104	147102019	092	中山地下街出入口屋頂更新工程	中山地下街出入口屋頂更新工程	1	4	001	001	05	01		006			0980415	BGT
04101	104	147102020	092	中山地下街給水系統重置工程	中山地下街給水系統重置工程	1	04	001	001	05	01		007			0980415	BGT
04101	104	147102021	092	中山地下街排煙系統(排煙受信總機及附屬設備)重置工程	中山地下街排煙系統(排煙受信總)	1	4	001	001	05	02		011			0980501	BGT
04101	104	147102022	103	水源大廈冰水主機汰換工程分攤款	水源大廈冰水主機汰換工程分攤	1	04	001	001	05	01		002			1020715	BGT
04101	104	147102023	092	窳陋公有房地拆除綠化、或立面、圍牆（籬）改造工程	窳陋公有房地拆除綠化、或立面	1	04	001	001	05	01		014			0990402	BGT
04101	104	148301000	096	接受中央政府補助建設支出	接受中央政府補助建設支出	1	04	001	001	08	02					1000414	BGT
04101	104	147102024	092	拆除窳陋公有房地辦理綠美化等與公有建物立面改造工程	拆除窳陋公有房地辦理綠美化等與	1	04	001	001	05	01					0990624	BGT
04101	104	147102025	092	窳陋公有房地拆除綠化改造案先期規劃費	窳陋公有房地拆除綠化改造先期規	1	04	001	001	05	01		007			1000802	BGT
04102	104	147103000	098	交通及運輸設備	交通及運輸設備	1	04	002	002	03	03					1020508	BGT
04102	104	147101000	102	土地購置	土地購置	1	04	002	002	03	01					1010412	BGT
04101	104	147102026	103	水源大廈耐震力補強工程分攤款	水源大廈耐震力補強工程分攤款	1	04	001	001	05	01		003			1020704	BGT
04101	104	147102028	103	東區及西門地下街空調系統汰換工程	東區及西門地下街空調系統汰換	1	04	001	001	05	01		004			1020626	BGT
04101	104	147102029	103	中山地下街低壓盤空氣斷路器汰換工程	中山地下街低壓盤空氣斷路器汰換	1	04	001	001	05	01		009			1020411	BGT
04101	104	147102030	103	地下街給水控制系統及給排污泵汰換工程	地下街給水控制系統及給排污泵	1	04	001	001	05	01		010			1020411	BGT
04101	104	147102031	103	東區地下街電梯重置工程	東區地下街電梯重置工程	1	04	001	001	05	01		011			1020411	BGT
04101	104	140202070	094	地下街管理	地下街管理	1	4	001	001	02	02		007			1020802	BGT
04102	104	148300000	103	接受補助建設支出	接受補助建設支出	1	04	002	002	05						1030102	BGT
04102	104	148301000	103	接受中央政府補助建設支出	接受中央政府補助建設支出	1	04	002	002	05	01					1030102	BGT
04101	104	147102036	104	東區及西門地下街中央控制系統更新工程	東區及西門地下街中央控制系統更	1	04	001	001	05	01		005			1030306	BGT
04101	104	147102037	104	西門地下街火警及排煙系統更新工程	西門地下街火警及排煙系統更新工	1	04	001	001	05	01		006			1030306	BGT
04101	104	147102038	104	東區地下街展示牌重置工程	東區地下街展示牌重置工程	1	04	001	001	05	01					1030306	BGT
04101	104	147102039	104	中山地下街中控室可程式控制器更新工程	中山地下街中控室可程式控制器程	1	04	001	001	05	01		007			1030310	BGT
04101	104	140201060	092	非公用財產管理	非公用財產管理	1	04	001	001	02	01					1030404	BGT
04101	104	140201070	092	非公用財產開發	非公用財產開發	1	04	001	001	02	01					1030404	BGT
04101	104	140201080	092	支付業務	支付業務	1	04	001	001	02	01					1030404	BGT
04101	104	147102040	104	臺北市萬華區成都路12號房屋拆除案	臺北市萬華區成都路12號房屋拆除	1	04	001	001	05	01		004			1030408	BGT
05113	105	227102096	099	臺北市立動物園入口收費系統電子化建置工程	臺北市立動物園入口收費系統電子	1	6	007	007	03	01		004			1030417	BGT
05113	105	220204011	091	自行研究計畫-DNA陣列野生鳥類性別鑑定初探	自行研究計畫-DNA陣列野生鳥類探	1	6	007	007	02	04					1030418	BGT
05113	105	220204018	091	Alfaxalone於野生動物的麻醉臨床應用	Alfaxalone於野生動物的麻醉	1	6	007	007	02	04		008			1030418	BGT
05113	105	220203028	102	瀕危物種繁殖復育與再引入棲地國際合作論壇	瀕危物種繁殖復育與再引入棲地國	1	6	007	007	02	03		012			1030418	BGT
05113	105	220204019	091	臺北市立動物園鳥類血液學圖譜及參考值建立	臺北市立動物園鳥類血液學圖譜及	1	6	007	007	02	04		009			1030418	BGT
05113	105	220204020	091	靈長類動物牙科影像學研究計畫	靈長類動物牙科影像學研究計畫	1	6	007	007	02	04		010			1030418	BGT
05113	105	220202009	091	供無尾熊食用之生鮮桉樹枝葉條生產模式之改善研究	供無尾熊食用之生鮮桉樹枝葉條生	1	6	007	007	02	02					1030420	BGT
05113	105	220201048	091	保育類物種-臺北赤蛙域內外保育計畫	保育類物種-臺北赤蛙域內外保育	1	6	007	007	02	01		010			1030420	BGT
05113	105	220201049	091	保育類物種-馬來長吻鱷幼鱷成長和血液學參考值建立	保育類物種-馬來長吻鱷幼鱷成長	1	6	007	007	02	01		011			1030420	BGT
05113	105	220204006	092	標本製作業務	標本製作業務	1	6	007	007	02	04		006			0970811	
05113	105	220204007	092	自行研究計畫-營養性疾病的調查與研究	營養性疾病的調查與研究	1	6	007	007	02	04					0970811	
05113	105	220204008	092	自行研究計畫-野生動物疾病醫控與防治體係	野生動物疾病醫控與防治體係	1	6	007	007	02	04					0970811	
05113	105	220204009	092	自行研究計畫-鳥類性別鑑定初探	鳥類性別鑑定初探	1	6	007	007	02	04					0970811	
05113	105	220205000	092	遊客服務	遊客服務	1	6	007	007	02	05					0970811	
05113	105	220205001	092	人員維持費	人員維持費	1	6	007	007	02	05		001			0970811	
05113	105	220205002	092	服務管理業務	服務管理業務	1	6	007	007	02	05		002			0970811	
05113	105	220205003	092	交通服務	交通服務	1	6	007	007	02	05		003			0970811	
05113	105	220205004	092	遊憩服務	遊憩服務	1	6	007	007	02	05		004			0970811	
05113	105	220205005	092	醫療服務	醫療服務	1	6	007	007	02	05		005			0970811	
05113	105	220205006	092	安全維護服務	安全維護服務	1	6	007	007	02	05		006			0970811	
05113	105	220205007	092	體能鍛練場服務	體能鍛練場服務	1	6	007	007	02	05					0970811	
05113	105	220205008	098	園外服務中心鋪位補助金	園外服務中心鋪位補助金	1	6	007	007	02	05					0970811	
05113	105	220206000	092	機械及設備維護	機械及設備維護	1	6	007	007	02	06					0970811	
05113	105	220206001	092	人員維持費	人員維持費	1	6	007	007	02	06		001			0970811	
05113	105	220206002	092	機械及設備維護業務	機械及設備維護業務	1	6	007	007	02	06		002			0970811	
05113	105	220206003	092	高壓特高壓電系統管理維護	高壓特高壓電系統管理維護	1	6	007	007	02	06					0970811	
05113	105	220206004	092	低壓電照明系統管理維護	低壓電照明系統管理維護	1	6	007	007	02	06					0970811	
05113	105	220206005	092	給排水衛生消防系統管理維護	給排水衛生消防系統管理維護	1	6	007	007	02	06		003			0970811	
05113	105	220206006	092	空調冷凍冷藏系統管理維護	空調冷凍冷藏系統管理維護	1	6	007	007	02	06		004			0970811	
05113	105	220206007	092	機械及通訊系統管理維護	機械及通訊系統管理維護	1	6	007	007	02	06		005			0970811	
05113	105	220201009	092	自行研究計畫-貓科動物行為及環境豐富化	貓科動物行為及環境豐富化	1	6	007	007	02	01					0970811	
05113	105	220101007	092	自行研究計畫-熊科動物生殖生理與人工繁殖	自行研究計畫-熊科動物生殖生理	1	6	007	007	01	01					0970811	
05113	105	220201012	092	自行研就計畫-鞘翅目昆蟲之飼養與展示研究	鞘翅目昆蟲之飼養與展示	1	6	007	007	02	01					0970811	
05113	105	220201013	092	保育計畫-種緣與數量調查	種緣與數量調查	1	6	007	007	02	01					0970811	
05113	105	220201014	093	自行研究計畫-大台北地區初級淡水魚類相	大台北地區初級淡水魚類相	1	6	007	007	02	01					0970811	
05113	105	220204010	092	自行研究計畫-DNA陣列野生鳥類性別鑑定初探	自行研究計畫-DNA陣列野生鳥類探	1	6	007	007	02	04					0970811	
05113	105	227100000	092	建築及設備	建築及設備	1	6	007	007	03						0970811	
05113	105	227102000	092	營建工程	營建工程	1	6	007	007	03	01					0970811	
06102	104	310000000	092	農業支出	農業支出	1	7	002	002							0900530	BGT
06102	104	310100000	092	一般行政	一般行政	1	7	002	002	01						0900523	BGT
06102	104	310101000	092	行政管理	行政管理	1	7	002	002	01	01					0900524	BGT
06102	104	310101001	092	人員維持費	人員維持費	1	7	002	002	01	01					0900523	BGT
06102	104	310101002	092	一般業務	一般業務	1	7	002	002	01	01					0900523	BGT
06102	104	310101003	092	會計業務	會計業務	1	7	002	002	01	01					0900523	BGT
06102	104	310101004	092	人事業務	人事業務	1	7	002	002	01	01					0900523	BGT
06102	104	310101005	092	研考業務	研考業務	1	7	002	002	01	01					0920510	BGT
06102	104	310200000	092	動物防疫	動物防疫	1	7	002	002	02						0900523	BGT
06102	104	310201000	092	動物防疫檢驗及藥物食品管理	動物防疫檢驗及藥物食品管理	1	7	002	002	02	01					0990307	BGT
06102	104	310201001	092	人員維持費	人員維持費	1	7	002	002	02	01					0900523	BGT
06102	104	310201002	092	動物傳染病防治	動物傳染病防治	1	7	002	002	02	01					0980402	BGT
06102	104	310300000	092	動物保護	動物保護	1	7	002	002	03						0980402	BGT
06102	104	310301000	092	動物保護與管理	動物保護與管理	1	7	002	002	03	01					0980402	BGT
06102	104	310301001	092	人員維持費	人員維持費	1	7	002	002	03	01					0900523	BGT
06102	104	310301002	092	動物源頭管理與教育推廣	動物源頭管理與教育推廣	1	7	002	002	03	01					0990424	BGT
06102	104	310301003	092	動物保護與衛生保健宣導	動物保護與衛生保健宣導	1	7	002	002	03	01					0980402	BGT
06102	104	310301004	092	動物焚化與稽留管理	動物焚化與稽留管理	1	7	002	002	03	01					0980402	BGT
06102	104	310301005	092	野生動物收容救護	野生動物收容救護	1	7	002	002	03	01					0980402	BGT
06102	104	317100000	092	建築及設備	建築及設備	1	7	002	002	05						0990307	BGT
06102	104	317102000	092	營建工程	營建工程	1	7	002	002	05	01					0900601	BGT
06102	104	317103000	092	交通及運輸設備	交通及運輸設備	1	7	002	002	05	02					0980702	BGT
