pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	man	sysdat	usno
8-4-43	0	08105		106	08105	1	060102		032	依臺北市市有財產管理自治條例及其他有關法令規定辦理	1060101	1061231	年	1		0		0		0	1	366826	366826	366826	0	松德大樓8樓部分區域(面積192平方公尺)租予捷運工程局南區工程處。63,685元/年×5%×192㎡×60%＝366,826元/年(新增)。					楊遠明	1050319	BGT
8-4-47	0	08105		106	08105	1	060103		022	依臺北市市有財產管理自治條例及其他有關法令規定辦理	1060101	1061231	年	1		0		0		0	1	396716	396716	396716	0	松德大樓8樓部分區域(面積898.46平方公尺)租予捷運工程局南區工程處(新增)。					楊遠明	1050319	BGT
8-4-34	0	08105		106	08105	1	040202		009	依臺北市市有財產管理自治條例及其他有關法令規定辦理	1060101	1061231	格	28	月	12		0		0	28x12	2100	705600	705600	0	松德大樓地下停車場部分車位夜間及假日開放民眾停車清潔管理費收入(新增)。					楊遠明	1050505	BGT
9-1-59	0	09101		106	09101	1	100202		002	依全國軍公教員工待遇支給要點及臺北市政府所屬各機關學校職務宿舍設置管理要點第10點規定辦理	1060101	1061231	年	1		0		0		0	1	23400	23400	23400	0	配住公家宿舍員工扣繳房租津貼及宿舍使用費收入。¶1.委任4職等至薦任7職等：¶  1人*12月*(600元+390元)=11,880元。¶2.委任1至3職等：¶  1人*12月*(500元+460元)=11,520元。					詹又文	1050510	BGT
9-1-55	0	09101		106	09101	1	060401		002	依預算法及相關規定辦理	1060101	1061231	年	1		0		0		0	1	50000	50000	50000	0	財物報廢殘值收入。					詹又文	1050510	BGT
9-2-12	0	09102		106	09102	1	040207		007	依本院入出院辦法及收費標準辦理	1060101	1061231	月	12	人	210		0		0	12x210	2999	7557480	7557480	0	住宿教養院生(重殘)生活費收入(1/4收費)。					潘薇蒂	1050304	
9-2-12	0	09102		106	09102	1	040207		008	依本院入出院辦法及收費標準辦理	1060101	1061231	月	12	人	9		0		0	12x9	5999	647892	647892	0	住宿教養院生(重殘)生活費收入(1/2收費)。					潘薇蒂	1050304	
9-2-12	0	09102		106	09102	1	040207		009	依本院入出院辦法及收費標準辦理	1060101	1061231	月	12	人	21		0		0	12x21	8998	2267496	2267496	0	住宿教養院生(重殘)生活費收入(3/4收費)。					潘薇蒂	1050304	
9-2-12	0	09102		106	09102	1	040207		010	依本院入出院辦法及收費標準辦理	1060101	1061231	月	12	人	13		0		0	12x13	2399	374244	374244	0	住宿教養院生(中殘)生活費收入(1/4收費)。					潘薇蒂	1050304	
9-2-14	0	09102		106	09102	1	060401		001	依預算法、會計法、審計法及相關法令規定	1060101	1061231	年	1		0		0		0	1	40000	40000	40000	0	財物報廢殘值收入。					吳幸芳	1050217	
9-2-16	0	09102		106	09102	1	100202		001	依預算法、會計法、審計法及相關法令規定	1060101	1061231	月	12		0		0		0	12	50000	600000	600000	0	販售院生作(產)品收入。					吳金針	1050217	
9-2-12	0	09102		106	09102	1	040207		011	依本院入出院辦法及收費標準辦理	1060101	1061231	月	12	人	1		0		0	12x1	4799	57588	57588	0	住宿教養院生(中殘)生活費收入(1/2收費)。					潘薇蒂	1050217	BGT
9-2-12	0	09102		106	09102	1	040207		012	依本院入出院辦法及收費標準辦理	1060101	1061231	月	12	人	1		0		0	12x1	7172	86064	86064	0	住宿教養院生(中殘)生活費收入(3/4收費)。					潘薇蒂	1050217	BGT
9-2-16	0	09102		106	09102	1	100202		002	依78.7.11台(78)處忠一字第08098號函及100.2.22台(100)府授秘總字第10030232700號函辦理	1060101	1061231	月	12	人	12		0		0	12x12	821	118224	118224	0	扣繳華岡院區住宿職員(薦任)房租津貼及宿舍使用費收入。					吳幸芳	1050512	BGT
9-2-16	0	09102		106	09102	1	100202		003	依78.7.11台(78)處忠一字第08098號函及100.2.22台(100)府授秘總字第10030232700號函辦理	1060101	1061231	月	12	人	14		0		0	12x14	721	121128	121128	0	扣繳華岡院區住宿職員(委任)房租津貼及宿舍使用費收入。					吳幸芳	1050512	BGT
9-2-16	0	09102		106	09102	1	100202		004	依78.7.11台(78)處忠一字第08098號函及100.2.22台(100)府授秘總字第10030232700號函辦理	1060101	1061231	月	12	人	7		0		0	12x7	621	52164	52164	0	扣繳華岡院區住宿技工及工友房租津貼及宿舍使用費收入。					吳幸芳	1050512	BGT
9-4-12	0	09104		106	09104	1	030101		001	依性侵害犯罪防治法相關規定辦理	1060101	1061231	年	1		0		0		0	1	20000	20000	20000	0	違反性侵害犯罪防治法處以20,000~600,000元之罰鍰。					駱琬柔	1050203	
9-3-12	0	09103		106	09103	1	030301		001	依預算法及其他相關規定辦理。	1060101	1061231	月	12		0		0		0	12	2000	24000	24000	0	廠商違約罰款收入。					郭佩瑩	0015/12	
9-3-14	0	09103		106	09103	1	040202		002	依據86.6.17府財五字第8604486200號函辦理	1060101	1061231	年	1		0		0		0	1	168450	168450	168450	0	場地出借收入(含員工消費合作社、美髮部、理髮部、投幣式飲料機及商家擺設攤位收入)。					郭佩瑩	0015/12	
9-3-16	0	09103		106	09103	1	060401		001	依預算法、會計法、審計法及其他相關規定	1060101	1061231	年	1		0		0		0	1	55000	55000	55000	0	財物報廢殘值收入。					郭佩瑩	1050510	
9-3-18	0	09103		106	09103	1	100201		001	依預算法及老人福利法第24條相關規定辦理	1060101	1061231	人	20		0		0		0	20	10000	200000	200000	0	收回過世院民喪葬費(含追償代扶養義務款項)等。					郭文正	0015/12	
9-3-20	0	09103		106	09103	1	100202		002	依預算法相關規定辦理	1060101	1061231	年	1		0		0		0	1	500	500	500	0	出售圖說工本費收入。					郭佩瑩	0015/12	
9-3-20	0	09103		106	09103	1	100202		001	依行政院主計處78.7.11台(78)處忠一字第08098號函規定辦理	1060101	1061231	月	12		0		0		0	12	1100	13200	13200	0	員工借住職務宿舍扣繳房租津貼收入。					郭佩瑩	1050729	BGT
9-1-39	0	09101		106	09101	1	030101		001	依商業團體法及相關規定辦理	1060101	1061231	年	1		0		0		0	1	15000	15000	15000	0	違反商業團體法第63條之公司、行號，處以1,500元~10,000元之罰鍰。					高銓成	1050310	
9-1-39	0	09101		106	09101	1	030101		002	依老人福利法第45-51條規定辦理	1060101	1061231	年	1		0		0		0	1	720000	720000	720000	0	違反老人福利法第45-51條規定者，處以30,000元~300,000元之罰鍰。					趙佳慧	0015/26	
9-1-39	0	09101		106	09101	1	030101		003	依性騷擾防治法第20-23條規定辦理	1060101	1061231	年	1		0		0		0	1	500000	500000	500000	0	違反性騷擾防治法第20-23條者，處以10,000元~100,000元之罰鍰。					余亭樺	1050301	
9-1-39	0	09101		106	09101	1	030101		004	依兒童及少年福利與權益保障法第87-109條規定辦理	1060101	1061231	年	1		0		0		0	1	1830000	1830000	1830000	0	違反兒童及少年福利與權益保障法者，處以3,000元~500,000元之罰鍰。					莊美琪、洪偉倫	0015/26	
9-1-39	0	09101		106	09101	1	030101		005	依社會工作師法第37-43條規定辦理	1060101	1061231	年	1		0		0		0	1	21000	21000	21000	0	違反社會工作師法第37-43條者，處以¶3,000元~100,000元之罰鍰。					陳函郁	1050303	
9-1-41	0	09101		106	09101	1	030301		001	依預算法及相關規定辦理	1060101	1061231	年	1		0		0		0	1	27500	27500	27500	0	廠商違約罰款及急難貸款違約金收入。					詹又文、蕭如妃	1050303	
9-1-43	0	09101		106	09101	1	040102		001	依社會工作師與專科社會工作師證照及甄審審查收費標準辦理	1060101	1061231	人	160	次	1	份	1		0	160x1x1	500	80000	80000	0	社會工作師執照費收入。					陳函郁	1050303	
9-1-46	0	09101		106	09101	1	040202		003	依臺北市政府婦女中途之家管理辦法辦理	1060101	1061231	年	1		0		0		0	1	2113200	2113200	2113200	0	婦女中途之家使用費收入。¶1.A房(4.8坪，套房)：¶  20房*12月*4,300元=1,032,000元。¶2.B房(3.32坪，雅房)：¶  20房*12月*3,000元=720,000元。¶3.C房(2.52坪，雅房)：¶  5房*12月*2,300元=138,000元。¶4.D房(11.5坪，獨立套房)：¶  3房*12月*6,200元=223,200元。					林盈秀	1050301	
9-1-46	0	09101		106	09101	1	040202		005	依臺北市市有公用房地提供使用辦法辦理	1060101	1061231	月	12		0		0		0	12	2966	35592	35592	0	老人自費安養中心理髮室、美髮室之場地設施使用費收入。					郭淑卿	1050226	
9-1-46	0	09101		106	09101	1	040202		006	依臺北市市有公用房地提供使用辦法辦理	1060101	1061231	月	12		0		0		0	12	10000	120000	120000	0	老人自費安養中心設置投幣式洗、烘衣機之場地設施使用費收入。					郭淑卿	1050226	
9-1-46	0	09101		106	09101	1	040202		007	依臺北市西湖綜合大樓地下停車場使用行政契約書辦理	1060101	1061231	期	2		0		0		0	2	96432	192864	192864	0	西湖綜合大樓地下停車場使用費收入。					余姍瑾	1050226	
9-1-46	0	09101		106	09101	1	040202		008	依臺北市西湖綜合大樓架設行動電話基地臺使用行政契約書辦理	1060101	1061231	年	1		0		0		0	1	138222	138222	138222	0	西湖綜合大樓架設行動電話基地臺使用費收入。					余姍瑾	1050226	
9-1-46	0	09101		106	09101	1	040202		010	依臺北市市有公用房地提供使用辦法及臺北市文山區政中心附屬大樓政府地下停車場提供使用行政契約書辦理	1060101	1061231	期	4		0		0		0	4	38192	152768	152768	0	文山區政中心附屬大樓地下停車場使用費收入。					郭梅娜、李宜美	1050303	
9-1-48	0	09101		106	09101	1	040206		001	依印信條例第14條規定辦理	1060101	1061231	個	140		0		0		0	140	750	105000	105000	0	新立案之人民團體、社區發展協會及基金會圖記刊製費收入(收支併列)。					高銓成	0015/26	
9-1-50	0	09101		106	09101	1	040207		001	依臺北市老人自費安養機構進住自治條例及其收費標準辦理	1060101	1061231	人	40	月	12		0		0	40x12	6314	3030720	3030720	0	松柏樓單人住，服務及維護費收入。					郭淑卿	0015/26	
9-1-50	0	09101		106	09101	1	040207		002	依臺北市老人自費安養機構進住自治條例及其收費標準辦理	1060101	1061231	人	12	月	12		0		0	12x12	6094	877536	877536	0	松柏樓單人住，服務及維護費收入。					郭淑卿	0015/26	
9-1-50	0	09101		106	09101	1	040207		003	依臺北市老人自費安養機構進住自治條例及其收費標準辦理	1060101	1061231	間	40	月	12		0		0	40x12	9856	4730880	4730880	0	松柏樓夫婦住，服務及維護費收入。					郭淑卿	0015/26	
9-1-50	0	09101		106	09101	1	040207		004	依臺北市老人自費安養機構進住自治條例及其收費標準辦理	1060101	1061231	人	172	月	12		0		0	172x12	7700	15892800	15892800	0	長青樓單人住，服務及維護費收入。					郭淑卿	0015/26	
9-1-50	0	09101		106	09101	1	040207		005	依臺北市老人自費安養機構進住自治條例及其收費標準辦理	1060101	1061231	人	4	月	12		0		0	4x12	7480	359040	359040	0	長青樓單人住，服務及維護費收入。					郭淑卿	0015/26	
9-1-50	0	09101		106	09101	1	040207		006	依臺北市老人自費安養機構進住自治條例及其收費標準辦理	1060101	1061231	間	24	月	12		0		0	24x12	12012	3459456	3459456	0	長青樓夫婦住，服務及維護費收入。					郭淑卿	0015/26	
9-1-50	0	09101		106	09101	1	040207		007	依臺北市老人自費安養機構進住自治條例及其收費標準辦理	1060101	1061231	間	6	月	12		0		0	6x12	12232	880704	880704	0	長青樓夫婦住，服務及維護費收入。					郭淑卿	0015/26	
9-1-50	0	09101		106	09101	1	040207		008	依臺北市老人自費安養機構進住自治條例及其收費標準辦理	1060101	1061231	月	12		0		0		0	12	37950	455400	455400	0	住民超額用電電費收入。					郭淑卿	0015/26	
9-1-51	0	09101		106	09101	1	040207		009	依臺北市長青學苑電腦研習課程收費辦法辦理	1060101	1061231	人次	60		0		0		0	60	2200	132000	132000	0	長青學苑電腦班招生收入。					黃薏蓉	1050226	
9-1-53	0	09101		106	09101	1	060102		001	依臺北市市有財產管理自治條例相關規定及契約書辦理	1060101	1061231	年	1		0		0		0	1	72480	72480	72480	0	文山區華興段1小段318地號無權占用使用補償金(6,040元/期*12期=72,480元)。					張靖	1050303	
9-1-53	0	09101		106	09101	1	060102		002	依臺北市市有財產管理自治條例相關規定及契約書辦理	1060101	1061231	年	1		0		0		0	1	397032	397032	397032	0	文山區華興段1小段320地號土地租金(33,086元/月*12月=397,032元)。					張靖	1050303	
9-1-53	0	09101		106	09101	1	060102		003	依臺北市市有財產管理自治條例相關規定、臺北市寺廟使用市有土地處理要點相關規定及契約書辦理	1060101	1061231	年	1		0		0		0	1	310224	310224	310224	0	火聖廟租用大安區仁愛段3小段28地號土地租金(25,852元/月*12月=310,224元)。					張靖	1050303	
9-1-53	0	09101		106	09101	1	060102		004	依臺北市市有財產管理自治條例相關規定及契約書辦理	1060101	1061231	年	1		0		0		0	1	53436	53436	53436	0	大安區仁愛段3小段56地號土地租金(4,453元/月*12月=53,436元)。					張靖	1050303	
9-1-57	0	09101		106	09101	1	100201		001	依預算法及相關規定辦理	1060101	1061231	年	1		0		0		0	1	500000	500000	500000	0	收回以前年度社會救助相關補助溢領款。					蕭如妃	1050303	
9-1-57	0	09101		106	09101	1	100201		003	依預算法及相關規定辦理	1060101	1061231	年	1		0		0		0	1	1600000	1600000	1600000	0	收回以前年度身心障礙者相關補助溢領款。					葉祥民、吳佳洲	1050303	
9-1-57	0	09101		106	09101	1	100201		004	依預算法及相關規定辦理	1060101	1061231	年	1		0		0		0	1	600000	600000	600000	0	收回以前年度老人相關補助溢領款。					趙佳慧	0015/26	
9-1-57	0	09101		106	09101	1	100201		005	依預算法及相關規定辦理	1060101	1061231	年	1		0		0		0	1	220000	220000	220000	0	收回以前年度托育補助及育兒津貼溢領款。					洪偉倫	0015/26	
9-1-59	0	09101		106	09101	1	100202		003	依預算法及相關規定辦理	1060101	1061231	月	10	次	20	份	1		0	10x20x1	100	20000	20000	0	出售招標文件圖說工本費收入。					詹又文	0015/26	
9-1-59	0	09101		106	09101	1	100202		001	依臺北市平價住宅分配及管理自治條例辦理	1060101	1061231	年	1		0		0		0	1	4139298	4139298	4139298	0	平宅優待借住戶繳納之維護費收入，作為平宅維護修繕用(收支併列)。					巫坤達	1050510	BGT
10-1-35	0	10101		106	10101	1	100202		001	臺北市政府所屬各機關學校職務宿舍設置管理要點	1060101	1061231	月	12		0		0		0	12	2050	24600	24600	0	員工借用宿舍扣繳房屋津貼及宿舍使用費收入。					賴君曆	1050510	BGT
10-1-31	0	10101		106	10101	1	060401		002	臺北市市有財產報廢處理原則辦理	1060101	1061231	年	1		0		0		0	1	10000	10000	10000	0	出售廢舊物品零星收入。					賴君曆	1050511	BGT
10-2-12	0	10102		106	10102	1	040202		001	依據臺北市市有公用房地提供使用辦法及臺北市政府所屬各機關場地使用管理辦法辦理。	1060101	1061231	年	1	場	28		0		0	1x28	1200	33600	33600	0	就業促進研習班場地租金收入。					唐敏真	0015/25	
10-2-14	0	10102		106	10102	1	060401		001	依據臺北市市有財產報廢處理原則辦理。	1060101	1061231	年	1		0		0		0	1	3000	3000	3000	0	財物報廢殘值收入。					唐敏真	1050226	
10-2-16	0	10102		106	10102	1	100202		001	依據政府採購法相關規定辦理。	1060101	1061231	年	1		0		0		0	1	500	500	500	0	出售標單等收入。					唐敏真	0015/25	
10-3-14	0	10103		106	10103	1	030301		001	依學員契約書及採購契約規定辦理。	1060101	1061231	年	1		0		0		0	1	100000	100000	100000	0	學員退訓及廠商交貨逾期罰款等收入。					黃仲平、鄧珍蘭、范佐民	1050411	
10-3-16	0	10103		106	10103	1	040202		001	依臺北市政府所屬各機關場地使用管理辦法辦理。	1060101	1061231	年	1		0		0		0	1	1010000	1010000	1010000	0	場地租借使用費收入。					許馨予	1050228	
10-3-18	0	10103		106	10103	1	060401		001	依臺北市市有財產報廢處理原則辦理。	1060101	1061231	年	1		0		0		0	1	250000	250000	250000	0	報廢財產、物品等變賣收入。					江玉清	1050301	
10-3-20	0	10103		106	10103	1	100202		001	依事務管理規則物品管理規定辦理。	1060101	1061231	年	1		0		0		0	1	300000	300000	300000	0	學員參加委外課程自行負擔學費收入。					黃仲平、鄧珍蘭、范佐民	1050717	
10-3-20	0	10103		106	10103	1	100202		002	依政府採購法相關規定辦理。	1060101	1061231	年	1		0		0		0	1	150000	150000	150000	0	出售標單等收入。					許馨予	1050411	
10-3-20	0	10103		106	10103	1	100202		003	依勞動力發展署收費標準及臺北市政府受理委託或合辦職業訓練實施辦法辦理。	1060101	1061231	年	1		0		0		0	1	1120000	1120000	1120000	0	夜間推廣職業訓練、接受委託或合辦訓練酌收部分材料費、學雜費及鐘點費等收入。					黃仲平、鄧珍蘭、范佐民	1050717	
10-3-16	0	10103		106	10103	1	040202		002	依臺北市職能發展學院停車場夜間開放供民眾月租管理須知及臺北市職能發展學院停車管理須知辦理。	1060101	1061231	年	1		0		0		0	1	360000	360000	360000	0	停車費收入(新增)。					江玉清	1050411	BGT
10-5-12	0	10106		106	10106	1	040202		001	依據臺北市市有公用房地提供使用辦法規定辦理。	1060101	1061231	月	12		0		0		0	12	790	9480	9480	0	市府1樓珍愛按摩坊場地使用費收入。					李之怡	1050225	
10-5-14	0	10106		106	10106	1	100202		001	依據臺北市勞動力重建運用處委託經營管理ENJOY臺北餐廳庇護工場契約書辦理。	1060101	1061231	月	12		0		0		0	12	2875	34500	34500	0	ENJOY臺北餐廳水電費收入。					蔡宜容	1050225	
10-5-14	0	10106		106	10106	1	100202		002	依據臺北市市有公用房地使用行政契約書辦理。	1060101	1061231	月	12		0		0		0	12	600	7200	7200	0	市府1樓珍愛按摩坊水電費收入。					李之怡	1050225	
10-4-12	0	10105		106	10105	1	040101		001	職業安全衛生法	1060101	1061231	座	30		0		0		0	30	5800	174000	174000	0	移動式起重機竣工檢查之審查費收入。					魏有能	1050308	
10-4-12	0	10105		106	10105	1	040101		002	職業安全衛生法	1060101	1061231	座	60		0		0		0	60	4200	252000	252000	0	固定式起重機竣工檢查之審查費收入。					魏有能	1050308	
10-4-12	0	10105		106	10105	1	040101		003	職業安全衛生法	1060101	1061231	座	13		0		0		0	13	3000	39000	39000	0	吊籠竣工檢查之審查費收入。					魏有能	1050308	
10-4-14	0	10105		106	10105	1	040203		001	檔案法及檔案閱覽抄錄複製收費標準	1060101	1061231	年	1		0		0		0	1	1900	1900	1900	0	民眾申請調閱檔案之閱卷收入。					廖清達	0015/07	
10-4-14	0	10105		106	10105	1	040203		002	檔案法及檔案閱覽抄錄複製收費標準	1060101	1061231	張	2500		0		0		0	2500	2	5000	5000	0	民眾調閱檔案影印收入。					廖清達	0015/07	
10-4-16	0	10105		106	10105	1	060401		001	臺北市市有財產報廢處理原則	1060101	1061231	年	1		0		0		0	1	10000	10000	10000	0	出售廢舊物品零星收入。					廖清達	0015/07	
10-4-18	0	10105		106	10105	1	100202		001	臺北市政府所屬各機關學校職務宿舍設置管理要點	1060101	1061231	月	12		0		0		0	12	990	11880	11880	0	員工借用宿舍扣繳房屋津貼及宿舍使用費收入。					廖清達	1050504	BGT
10-1-21	0	10101		106	10101	1	030101		001	勞動基準法第79、80條罰則規定	1060101	1061231	年	1		0		0		0	1	63000000	63000000	63000000	0	違反勞動基準法第79、80條罰則規定70%罰鍰收入：¶(1)20,000元x1600件x70%=22,400,000元。¶(2)50,000元x300件x70%=10,500,000元。¶(3)100,000元x220件x70%=15,400,000元。¶(4)150,000元x80件x70%=8,400,000元。¶(5)300,000元x30件x70%=6,300,000元。					葉建能	1050512	
10-1-21	0	10101		106	10101	1	030101		002	職業安全衛生法第43、44、45、46、48條罰則規定	1060101	1061231	年	1		0		0		0	1	64400000	64400000	64400000	0	違反職業安全衛生法第43、44、45、46、48條罰則規定罰鍰收入：¶(1)30,000元x800件=24,000,000元。¶(2)50,000元x150件=7,500,000元。¶(3)60,000元x150件=9,000,000元。¶(4)70,000元x30件=2,100,000元。¶(5)100,000元x65件=6,500,000元。¶(6)120,000元x30件=3,600,000元。¶(7)150,000元x30件=4,500,000元。¶(8)200,000元x12件=2,400,000元。¶(9)300,000元x16件=4,800,000元。					李玟茹	1050311	
10-1-21	0	10101		106	10101	1	030101		003	勞動檢查法第34、35、36條罰則規定	1060101	1061231	年	1		0		0		0	1	1400000	1400000	1400000	0	違反勞動檢查法第34、35、36條罰則規定罰鍰收入：¶(1)30,000元x35件=1,050,000元。¶(2)70,000元x5件=350,000元。					李玟茹	1050311	
10-1-21	0	10101		106	10101	1	030101		004	大量解僱勞工保護法第17、18、19條罰則規定	1060101	1061231	年	1		0		0		0	1	1000000	1000000	1000000	0	違反大量解僱勞工保護法第17、18、19條罰則規定罰鍰收入：¶100,000元x10件=1,000,000元。					劉怡欣	1050411	
10-1-22	0	10101		106	10101	1	030101		005	勞資爭議處理法第63條第3項罰則規定	1060101	1061231	年	1		0		0		0	1	80000	80000	80000	0	違反勞資爭議處理法第63條第3項罰則規定罰鍰收入：¶2,000元x40件=80,000元。					葉建能	0015/07	
10-1-22	0	10101		106	10101	1	030101		006	就業服務法第40、43、44、56、57、63、64、65、66、67、68條罰則規定	1060101	1061231	年	1		0		0		0	1	29169000	29169000	29169000	0	違反就業服務法第40、43、44、56、57、63、64、65、66、67、68條罰則規定70%罰鍰收入：¶(1)20,000元x44件x70%=616,000元。¶(2)30,000元x185件x70%=3,885,000元。¶(3)50,000元x130件x70%=4,550,000元。¶(4)60,000元x34件x70%=1,428,000元。¶(5)75,000元x100件x70%=5,250,000元。¶(6)150,000元x100件x70%=10,500,000元。¶(7)300,000元x14件x70%=2,940,000元。					劉怡欣、吳光榮	1050315	
10-1-22	0	10101		106	10101	1	030101		007	性別工作平等法第38、38-1條罰則規定	1060101	1061231	年	1		0		0		0	1	4600000	4600000	4600000	0	違反性別工作平等法第38、38-1條罰則規定罰鍰收入：¶(1)20,000元x5件=100,000元。¶(2)300,000元x15件=4,500,000元。					陳恩美	0015/07	
10-1-22	0	10101		106	10101	1	030101		008	勞工退休金條例第47條罰則規定	1060101	1061231	年	1		0		0		0	1	1200000	1200000	1200000	0	違反勞工退休金條例第47條罰則規定罰鍰收入：¶10,000元x120件=1,200,000元。					陳怡潔	1050411	
10-1-22	0	10101		106	10101	1	030101		009	職工福利金條例第11條罰則規定	1060101	1061231	年	1		0		0		0	1	9000	9000	9000	0	違反職工福利金條例第11條罰則規定罰鍰收入：¶3,000元x3件=9,000元。					吳志達	0015/07	
10-1-25	0	10101		106	10101	1	040101		001	就業服務法第81條、就業服務法申請案件審查費及證照費收費標準第3條	1060101	1061231	件	12		0		0		0	12	500	6000	6000	0	私立就業服務機構籌設許可及登記之審查費收入。					劉怡欣	1050311	
10-1-25	0	10101		106	10101	1	040101		002	就業服務法第81條、就業服務法申請案件審查費及證照費收費標準第3條	1060101	1061231	件	25		0		0		0	25	200	5000	5000	0	私立就業服務機構變更許可及登記之審查費收入。					劉怡欣	1050311	
10-1-27	0	10101		106	10101	1	040102		001	就業服務法第81條、就業服務法申請案件審查費及證照費收費標準第3條	1060101	1061231	件	14		0		0		0	14	2000	28000	28000	0	私立就業服務機構申請核發證照或執照之證照費收入。					劉怡欣	1050311	
10-1-27	0	10101		106	10101	1	040102		002	就業服務法第81條、就業服務法申請案件審查費及證照費收費標準第3條	1060101	1061231	件	45		0		0		0	45	1000	45000	45000	0	私立就業服務機構申請換發證照或執照之證照費收入。					劉怡欣	1050311	
10-1-29	0	10101		106	10101	1	040203		001	檔案法及檔案閱覽抄錄複製收費標準	1060101	1061231	小時	50		0		0		0	50	20	1000	1000	0	民眾申請調閱檔案資料之資料使用費收入。					賴君曆	0015/07	
10-1-33	0	10101		106	10101	1	080102		001	行政院秘書長100年9月14日院臺衛字第1000045381號函、中央健康保險署103年5月26日部授保字第10300001230號	1060101	1061231	年	1		0		0		0	1	1371200000	1371200000	1371200000	0	中央對於100年至101年6月非設籍本市住民勞工保險及全民健康保險保險費補助款。					施貞夙	1050726	
10-1-33	0	10101		106	10101	1	080102		002	勞動部104年3月9日勞職授字第1040200402號函	1060101	1061231	年	1		0		0		0	1	36028256	36028256	36028256	0	勞動部補助本市辦理督促事業單位遵守勞動條件相關法令實施計畫之補助款。					葉建能	1050512	
10-1-22	0	10101		106	10101	1	030101		010	臺北市輕質屋頂與施工架及吊籠作業通報自治條例第5條罰則規定	1060101	1061231	年	1		0		0		0	1	360000	360000	360000	0	違反臺北市輕質屋頂與施工架及吊籠作業通報自治條例第5條罰則規定罰鍰收入：¶6,000元x60件=360,000元(新增)。					吳光榮	1050726	BGT
11-1-13-18	0	11132		106	11101	1	100202		002	依據臺北市政府所屬各機關學校職務宿舍設置管理要點及臺北市政府警察局職務宿舍設置管理要點規定辦理。	1060101	1061231	年	1		0		0		0	1	219108	219108	219108	0	員工借用職務宿舍應收使用費收入，計算方法如下：                                                             1.承借84年以後完工之職務宿舍者¶  (按坪數依公式計算)：¶        4,600元x 2人x12月=110,400元¶        4,153元x 1人x12月= 49,836元¶        2,801元x 1人x12月= 33,612元¶        2,105元x 1人x12月= 25,260元					蔡松霖	1050504	BGT
11-1-14-8	0	11133		106	11101	1	030101		001	依據社會秩序維護法規定辦理。	1060101	1061231	年	1		0		0		0	1	570000	570000	570000	0	行為人因妨害善良風俗等行為，依社會秩序維護法處罰之罰鍰收入。					陳鴻鎰	1050615	
11-1-14-10	0	11133		106	11101	1	030201		001	依據社會秩序維護法第22、23條規定辦理。	1060101	1061231	年	1		0		0		0	1	130000	130000	130000	0	沒入妨害善良風俗所得及掃蕩賭場沒入賭博財物等收入。					陳鴻鎰	1050615	
11-1-14-12	0	11133		106	11101	1	040202		003	依據規費法第8條規定辦理。	1060101	1061231	位	31	月	12		0		0	31x12	1000	372000	372000	0	分局辦公大樓地下室停車場供員工使用停車費收入。					劉文正	1050615	
11-1-14-14	0	11133		106	11101	1	060401		001	依據臺北市市有財產報廢處理規定辦理。	1060101	1061231	年	1		0		0		0	1	6000	6000	6000	0	報廢一般財產殘值變賣收入。					李明景	1050615	
11-1-2-10	0	11121		106	11101	1	030101		001	依據社會秩序維護法規定辦理。	1060101	1061231	年	1		0		0		0	1	500000	500000	500000	0	行為人因妨害善良風俗等行為，依社會秩序維護法處罰之罰鍰收入。					侯江全	1050504	
11-1-2-12	0	11121		106	11101	1	030201		001	依據社會秩序維護法第22、23條規定辦理。	1060101	1061231	年	1		0		0		0	1	200000	200000	200000	0	沒入妨害善良風俗所得及掃蕩賭場沒入賭博財物等收入。					侯江全	1050504	
11-1-2-14	0	11121		106	11101	1	040202		003	依規費法第8條辦理。	1060101	1061231	位	21	月	12		0		0	21x12	1000	252000	252000	0	分局辦公大樓地下室停車場供員工使用之停車費收入(汽車)。					陳華龍	1050504	
11-1-2-14	0	11121		106	11101	1	040202		004	依規費法第8條辦理。	1060101	1061231	位	53	月	12		0		0	53x12	200	127200	127200	0	分局辦公大樓地下室停車場供員工使用之停車費收入(機車)。					陳華龍	1050504	
11-1-2-16	0	11121		106	11101	1	060401		001	依據臺北市市有財產報廢處理規定辦理。	1060101	1061231	年	1		0		0		0	1	13000	13000	13000	0	報廢一般財產殘值變賣收入。					陳華龍	1050504	
11-1-2-18	0	11121		106	11101	1	100202		001	依據全國軍公教員工待遇支給要點規定辦理。	1060101	1061231	年	1		0		0		0	1	66000	66000	66000	0	員工借用職務宿舍扣回房租津貼收入，計算方法如下：¶  薦任 700元x 1人x12月= 8,400元¶  薦任 600元x 8人x12月=57,600元					陳華龍	1050504	BGT
