bgtyy	org	orgna	orgbr	morg	chief	accer	ktporg	src0	src13	u_no	orgtp	orggrd	borg	sbgna	sborg	byy	peyy	bdate	aeym	note	engid	sysdat	usno
100	05504	臺北市大同區太平國民小學	市立太平國民小學	05	　　　　	　　　　		21	504		55	2											
100	05505	臺北市大同區日新國民小學	市立日新國民小學	05	　　　　	　　　　		21	505		55	2											
100	05506	臺北市大同區永樂國民小學	市立永樂國民小學	05	　　　　	　　　　		21	506		55	2											
100	05507	臺北市大同區延平國民小學	市立延平國民小學	05	　　　　	　　　　		21	507		55	2											
100	05508	臺北市大同區明倫國民小學	市立明倫國民小學	05	　　　　	　　　　		21	508		55	2											
100	05509	臺北市大同區蓬萊國民小學	市立蓬萊國民小學	05	　　　　	　　　　		21	509		55	2											
100	05510	臺北市大同區雙蓮國民小學	市立雙蓮國民小學	05	　　　　	　　　　		21	510		55	2											
100	05521	臺北市萬華區大理國民小學	市立大理國民小學	05	　　　　	　　　　		21	521		55	2											
100	05522	臺北市萬華區中興國民小學	市立中興國民小學	05	　　　　	　　　　		21	522		55	2											
100	05523	臺北市萬華區老松國民小學	市立老松國民小學	05	　　　　	　　　　		21	523		55	2											
100	05524	臺北市萬華區西門國民小學	市立西門國民小學	05	　　　　	　　　　		21	524		55	2											
100	05525	臺北市萬華區西園國民小學	市立西園國民小學	05	　　　　	　　　　		21	525		55	2											
100	05526	臺北市萬華區東園國民小學	市立東園國民小學	05	　　　　	　　　　		21	526		55	2											
100	05527	臺北市萬華區華江國民小學	市立華江國民小學	05	　　　　	　　　　		21	527		55	2											
100	05528	臺北市萬華區新和國民小學	市立新和國民小學	05	　　　　	　　　　		21	528		55	2											
100	05529	臺北市萬華區萬大國民小學	市立萬大國民小學	05	　　　　	　　　　		21	529		55	2											
100	05530	臺北市萬華區福星國民小學	市立福星國民小學	05	　　　　	　　　　		21	530		55	2											
100	05531	臺北市萬華區龍山國民小學	市立龍山國民小學	05	　　　　	　　　　		21	531		55	2											
100	05532	臺北市萬華區雙園國民小學	市立雙園國民小學	05	　　　　	　　　　		21	532		55	2											
100	05541	臺北市文山區力行國民小學	市立力行國民小學	05	　　　　	　　　　		21	541		55	2											
100	05542	臺北市文山區木柵國民小學	市立木柵國民小學	05	　　　　	　　　　		21	542		55	2											
100	05543	臺北市文山區永建國民小學	市立永建國民小學	05	　　　　	　　　　		21	543		55	2											
100	05544	臺北市文山區志清國民小學	市立志清國民小學	05	　　　　	　　　　		21	544		55	2											
100	05545	臺北市文山區辛亥國民小學	市立辛亥國民小學	05	　　　　	　　　　		21	545		55	2											
100	02124	臺北市中山區公所	中山區公所	02	林秉宗	吳季芳	0202124	13	017			2										0990110	BGT
100	02125	臺北市中正區公所	中正區公所	02	詹訓明　	湯紹濱　	0202125	13	018			2										1000812	BGT
100	02126	臺北市大同區公所	大同區公所	02	謝正君	焦丕康　	0202126	13	019	02126		2										1000602	BGT
100	02127	臺北市萬華區公所	萬華區公所	02	周德威	劉秀蓮	0202127	13	020	02127		2										1000608	BGT
100	02128	臺北市文山區公所	文山區公所	02	蔡培林	楊如玉　	0202128	13	021			2										0990304	BGT
100	02129	臺北市南港區公所	南港區公所	02	陳泉壽　	陳瑞瑛　	0202129	13	022			2										1000801	BGT
100	02130	臺北市內湖區公所	內湖區公所	02	張金鎮　	呂瑞娟	0202130	13	023			2										0990618	BGT
100	02131	臺北市士林區公所	士林區公所	02	張義芳	　劉美真	0202131	13	024			2	02131									0970109	BGT
100	02132	臺北市北投區公所	北投區公所	02	李美麗　	陳惠玲	0202132	13	025			2	02132									0980716	BGT
100	02113	臺北市政府客家事務委員會	客家事務委員會	02	劉智雄	黃睦凱	0202113	22	013			2										0980728	BGT
100	02107	臺北市政府資訊處	資訊處	02	張 家 生	曾 惠 專	0202004	12	007			2										0970401	BGT
100	41000	其他支出	其他支出	41				91	000			9										0940530	BGT
100	41101	公務人員退休及撫卹給付	公務人員退休及撫卹給付	41	韓英俊	潘冠男		91	001			9										0970107	BGT
100	41102	公務人員福利互助補助	公務人員福利互助補助	41	韓英俊	潘冠男	41102	91	002			9										0970517	BGT
100	41103	國家賠償金	國家賠償金	41			41103	91	003			9										0970807	BGT
100	41104	公務人員(工)待遇準備	公務人員(工)待遇準備	41			41104	91	004			9										0970807	BGT
101	03111	臺北市松山區戶政事務所	松山區戶政事務所	03	李文瑞	張修真　	0303111	13	004		12	2										0980731	BGT
101	03112	臺北市信義區戶政事務所	信義區戶政事務所	03	張五常	田盈洲　	0303022	13	005			2										1000614	BGT
101	03113	臺北市大安區戶政事務所	大安區戶政事務所	03	艾　蕾　	桑瑞華　	0303113	13	006		12	2										0980727	BGT
101	03114	臺北市中山區戶政事務所	中山區戶政事務所	03	蔡文如	黃郁雯	0303024	13	007	03114	12	2										0991025	BGT
101	03115	臺北市中正區戶政事務所	中正區戶政事務所	03	陳冠伶	吳碧華	0303115	13	008		12	2										0980810	BGT
101	03116	臺北市大同區戶政事務所	大同區戶政事務所	03	林明寬	何漢華	0303116	13	009		12	2										1000221	BGT
100	41005	工程及用地準備	工程及用地準備	41				91	005			9											
100	41105	災害準備金	災害準備金	41			41105	91	005			9										0970517	BGT
100	41007	工程物價調整準備	工程物價調整準備	41				91	007			9											
100	05059	臺北市立松山高級中學	市立松山高級中學	05	　　　　	　　　　		21	059		52	2											
100	05060	臺北市立大同高級中學	市立大同高級中學	05	　　　　	　　　　		21	060		52	2											
100	05061	臺北市立華江高級中學	市立華江高級中學	05	　　　　	　　　　		21	061		52	2											
100	05062	臺北市立明倫高級中學	市立明倫高級中學	05	　　　　	　　　　		21	062		52	2											
100	05063	臺北市立永春高級中學	市立永春高級中學	05	　　　　	　　　　		21	063		52	2											
100	05064	臺北市立和平高級中學	市立和平高級中學	05	　　　　	　　　　		21	064		52	2											
100	05065	臺北市立陽明高級中學	市立陽明高級中學	05	　　　　	　　　　		21	065		52	2											
100	05066	臺北市立成淵高級中學	市立成淵高級中學	05	　　　　	　　　　		21	066		52	2											
100	05067	臺北市立西松高級中學	市立西松高級中學	05	　　　　	　　　　		21	067		52	2											
100	05068	臺北市立大直高級中學	市立大直高級中學	05	　　　　	　　　　		21	068		52	2											
100	05069	臺北市立大理高級中學	市立大理高級中學	05	　　　　	　　　　		21	069		52	2											
101	03121	臺北市南港區戶政事務所	南港區戶政事務所	03	黃宇葳　	蔣淑君	0303121	13	010		12	2										0981228	BGT
101	03122	臺北市內湖區戶政事務所	內湖區戶政事務所	03	林聰明	王怜樺	0303122	13	011			2										0990105	BGT
101	03123	臺北市士林區戶政事務所	士林區戶政事務所	03	蕭銀城	高郁雯	0303123	13	012			2										1000608	BGT
101	03124	臺北市北投區戶政事務所	北投區戶政事務所	03	后蓮弟　	林旆圩	0303124	13	013		12	2										1000317	BGT
101	03103	臺北市殯葬管理處	殯葬管理處	03	吳坤宏	廖姝蓁　	0303103	22	003			2										1001229	BGT
101	03125	臺北市萬華區戶政事務所	萬華區戶政事務所	03	黃國彥	陳芝芬	0303125	13	014		12	2										0981118	BGT
101	03126	臺北市文山區戶政事務所	文山區戶政事務所	03	陳呈祥	黃淑敏	0303126	13	015		12	2										1000718	BGT
101	04000	臺北市政府財政局主管	財政局主管	04	邱大展	劉家瑜　		14	000			1										0980115	BGT
101	04101	臺北市政府財政局	財政局	04	邱大展	劉家瑜　		14	001			2										0980108	BGT
101	04102	臺北市稅捐稽徵處	稅捐稽徵處	04	黃素津　	張鈺潔　	0404102	14	002	04102		2										1000325	BGT
100	05070	臺北市立南港高級中學	市立南港高級中學	05	　　　　	　　　　		21	070		52	2											
101	05000	臺北市政府教育局主管	教育局主管	05	丁亞雯	俞素君　		21	000			1										1000818	BGT
101	05111	臺北市政府教育局	教育局	05	丁亞雯	俞素君　		21	001		50	2										1000818	BGT
100	05071	臺北市立萬芳高級中學	市立萬芳高級中學	05	　　　　	　　　　		21	071		52	2											
100	42000	第二預備金	第二預備金	42				92	000			9											
100	42101	第二預備金	第二預備金	42			42101	92	001			9										0970517	BGT
100	03000	臺北市政府民政局主管	民政局主管	03	黃呂錦茹	游秀蘭		13	000			1										1000527	BGT
100	03101	臺北市政府民政局	民政局	03	黃呂錦茹	游秀蘭		13	001			2										0991202	BGT
100	03102	臺北市孔廟管理委員會	孔廟管理委員會	03	黃呂錦茹	何漢華		22	002			2										0991117	BGT
100	03111	臺北市松山區戶政事務所	松山區戶政事務所	03	李文瑞	張修真　	0303111	13	004		12	2										0980731	BGT
100	03112	臺北市信義區戶政事務所	信義區戶政事務所	03	蕭銀城　	田盈洲　	0303022	13	005			2										0900418	BGT
100	03113	臺北市大安區戶政事務所	大安區戶政事務所	03	艾　蕾　	桑瑞華　	0303113	13	006		12	2										0980727	BGT
100	03114	臺北市中山區戶政事務所	中山區戶政事務所	03	蔡文如	黃郁雯	0303024	13	007	03114	12	2										0991025	BGT
100	03115	臺北市中正區戶政事務所	中正區戶政事務所	03	陳冠伶	吳碧華	0303115	13	008		12	2										0980810	BGT
100	03116	臺北市大同區戶政事務所	大同區戶政事務所	03	林明寬	何漢華	0303116	13	009		12	2										1000221	BGT
100	03121	臺北市南港區戶政事務所	南港區戶政事務所	03	黃宇葳　	蔣淑君	0303121	13	010		12	2										0981228	BGT
100	03122	臺北市內湖區戶政事務所	內湖區戶政事務所	03	林聰明	王怜樺	0303122	13	011			2										0990105	BGT
100	03123	臺北市士林區戶政事務所	士林區戶政事務所	03	何致修	高郁雯	0303123	13	012			2										1000321	BGT
100	03124	臺北市北投區戶政事務所	北投區戶政事務所	03	后蓮弟　	李玉玲	0303124	13	013		12	2										0990106	BGT
100	03103	臺北市殯葬管理處	殯葬管理處	03	楊薏霖	湯紹濱　	0303103	22	003			2										0991203	BGT
100	03125	臺北市萬華區戶政事務所	萬華區戶政事務所	03	黃國彥	陳芝芬	0303125	13	014		12	2										0981118	BGT
100	03126	臺北市文山區戶政事務所	文山區戶政事務所	03	陳呈祥	焦丕康	0303126	13	015		12	2										0990106	BGT
100	04000	臺北市政府財政局主管	財政局主管	04	邱大展	劉家瑜　		14	000			1										0980115	BGT
100	04101	臺北市政府財政局	財政局	04	邱大展	劉家瑜　		14	001			2										0980108	BGT
100	04102	臺北市稅捐稽徵處	稅捐稽徵處	04	黃素津　	張鈺潔　	0404102	14	002			2										1000523	BGT
100	05000	臺北市政府教育局主管	教育局主管	05	丁亞雯　	俞素君　		21	000			1										1000824	BGT
100	05111	臺北市政府教育局	教育局	05	丁亞雯	俞素君　		21	001		50	2										1000822	BGT
100	05072	臺北市立百齡高級中學	市立百齡高級中學	05	　　　　	　　　　		21	072		52	2											
100	05406	臺北市松山區松山國民小學	市立松山國民小學	05	　　　　	　　　　		21	406		55	2											
100	05073	臺北市立麗山高級中學	市立麗山高級中學	05	　　　　	　　　　		21	073		52	2											
100	05074	臺北市立育成高級中學	市立育成高級中學	05				21	074		52	2											
100	05075	臺北市立中崙高級中學	市立中崙高級中學	05				21	075		52	2											
100	05076	臺北市立南湖高級中學	市立南湖高級中學	05				21	076		52	2											
100	05101	臺北市立士林高級商業職業學校	市立士林高級商業職業學校	05	　　　　	　　　　		21	101		53	2										0900814	BGT
100	05102	臺北市立松山高級商業家事職業學校	市立松山高級商業家事職業學校	05	　　　　	　　　　		21	102		53	2											
100	05103	臺北市立大安高級工業職業學校	市立大安高級工業職業學校	05	　　　　	　　　　		21	103		53	2											
100	05104	臺北市立松山高級工農職業學校	市立松山高級工農職業學校	05	　　　　	　　　　		21	104		53	2											
100	05105	臺北市立南港高級工業職業學校	市立南港高級工業職業學校	05	　　　　	　　　　		21	105		53	2											
100	05106	臺北市立木柵高級工業職業學校	市立木柵高級工業職業學校	05	　　　　	　　　　		21	106		53	2											
100	05107	臺北市立內湖高級工業職業學校	市立內湖高級工業職業學校	05				21	107		53	2											
100	05201	臺北市立介壽國民中學	市立介壽國民中學	05				21	201		54	2										0900814	BGT
100	05202	臺北市立中山國民中學	市立中山國民中學	05	　　　　	　　　　		21	202		54	2											
100	05203	臺北市立民生國民中學	市立民生國民中學	05	　　　　	　　　　		21	203		54	2											
100	05204	臺北市立敦化國民中學	市立敦化國民中學	05				21	204		54	2											
100	05211	臺北市立永吉國民中學	市立永吉國民中學	05				21	211		54	2											
100	05212	臺北市立信義國民中學	市立信義國民中學	05				21	212		54	2											
100	05213	臺北市立留公國民中學	市立留公國民中學	05				21	213		54	2											
100	05214	臺北市立興雅國民中學	市立興雅國民中學	05				21	214		54	2											
100	05221	臺北市立大安國民中學	市立大安國民中學	05	　　　　	　　　　		21	221		54	2											
100	05222	臺北市立仁愛國民中學	市立仁愛國民中學	05	　　　　	　　　　		21	222		54	2											
100	05223	臺北市立民族國民中學	市立民族國民中學	05	　　　　	　　　　		21	223		54	2											
100	05224	臺北市立芳和國民中學	市立芳和國民中學	05	　　　　	　　　　		21	224		54	2											
100	05225	臺北市立金華國民中學	市立金華國民中學	05	　　　　	　　　　		21	225		54	2											
100	05226	臺北市立懷生國民中學	市立懷生國民中學	05	　　　　	　　　　		21	226		54	2											
